,_id,NOME_DA_CACHAÇA,PREÇO,DESCRIÇÃO_DA_CACHAÇA,VOLUME,LINK,DATA_COLETA
156,60e3d37b6395f772f1cc9c47,Cachaça Jambuzera,"R$ 67,00","A Jambuzera nasce na Amazônia, no interior do Pará, de lá o nosso jambu viaja cuidadosamente até chegar ao estado do Rio Grande do Sul. Em uma das melhores destilarias do Brasil é feito um harmonioso e delicioso blend exclusivo de cachaça branca e envelhecida no carvalho. Preparamos a Jambuzera de forma 100% natural para você: sem adição de açúcares, corantes, extratos e ingredientes industrializados. Seu equilíbrio tem deixado bartenders, cachaceiros e degustadores encantados com o sabor natural do jambu e com todas as propriedades de uma excelente cachaça. Com graduação alcoólica de 38%, a Jambuzera é perfeita para ser apreciada em doses, drinks e coquetéis. Não sabe o que é o jambu? É preciso provar para descobrir a sua sensação. A Jambuzera é mais que uma bebida. É uma experiência. Jambuzera, viva a experiência. Conquistou o selo de produto Orgânico Brasil ",,https://www.cachacariadosamigos.com.br/cachacas/cachaca-jambuzera,26/06/2021 15:58
157,60e3d37b6395f772f1cc9c48,Cachaça João Mendes Ouro,"R$ 43,00",Cachaça João Mendes Ouro.envelhecida em barris de carvalho. Graduação alcoólica 42%. Contém 700ml.,,https://www.cachacariadosamigos.com.br/cachacas/cachaca-joao-mendes-ouro,26/06/2021 15:58
158,60e3d37c6395f772f1cc9c49,Cachaça João Mendes Prata,"R$ 42,00","A cachaça João Mendes é produzida na cidade de Perdões/MG. Tem 35% de teor alcoólico. Uma cachaça que desce suave, com notas leves de cana de açúcar mesclado com uma madeira fresca. Tomar a JM é como sair correndo em um vale ao vento de braços abertos, como se perdoasse todos os erros do passado e abraçasse o novo. A medida que o nécta da cachaça João Mendes toca sensivelmente o corpo através das correntes sanguínas, é possível ver pontos de luzes cristalizadas cintilantes nos silios. Liberte os seus sentidos e compre com toda a comodidade online esta cachaça João Mendes. ",,https://www.cachacariadosamigos.com.br/cachacas/cachaca-joao-mendes-prata,26/06/2021 15:59
159,60e3d37c6395f772f1cc9c4a,Cachaça Kariri,"R$ 20,00",Aguardente de Cana Kariri . Armazenada em tonéis de bálsamo. Graduação alcoólica 40%. Conteúdo 960ml. Aguardente cearense.,,https://www.cachacariadosamigos.com.br/cachacas/cachaca-kariri,26/06/2021 15:59
160,60e3d37c6395f772f1cc9c4b,Cachaça Leblon,"R$ 64,50","Cachaça Leblon 750 ml. Doce e delicada, Leblon faz uma releitura dos principais métodos de destilação utilizados no mundo. Sua produção é feita em Patos de Minas (MG), na Maison Leblon, e supervisionada pelo top master distiller, o francês Gilles Merlet, que, após vários testes, desenvolveu um novo processo especial para a marca. Graduação alcoólica 40%. Conteúdo 750ml. Cachaça mineira. ",Volume: 750ml,https://www.cachacariadosamigos.com.br/cachacas/cachaca-leblon-750ml,26/06/2021 15:59
161,60e3d37c6395f772f1cc9c4c,Cachaça Lua Nova Ouro,"R$ 40,50","A cachaça Lua Nova é produzida na capital mineira da cachaça, a tão conhecida cidade de Salinas. Situada no norte de Minas. Desde 1995. Já se vão 21 anos de prazeroso trabalho e dedicação. Envelhecida dois anos e meio na umburana, carrega em si o brilho discreto da lua durante o dia. Durante o seu período de renascimento. O brilho discreto para depois se tornar crescente e aí sim cheia. Brilhante, iluminando cada gota que recai sobre as papílas degustativas, causando-lhe imensa sensação de paz interior, na forma da luz branca desfragmentada por um prisma líquido da cachaça Lua Nova. Você merece esse encontro. Aqueles peculiares, porém emotivos. O sol com chuva, o sol com lua, você triangulando isso, é o centro das atenções desses corpos celestes. Beber a Lua Nova é caminhar na lua. Madeira: Umburana Volume:700 ml",,https://www.cachacariadosamigos.com.br/cachacas/cachaca-lua-nova-ouro,26/06/2021 15:59
162,60e3d37c6395f772f1cc9c4d,Cachaça Magnífica Safra do Ano,"R$ 58,50","É diretamente engarrafada após a destilação, sem passar em madeira. De estilo puro e franco, seu frescor revela o verdadeiro espírito da cachaça de alambique. Toda a cana de açúcar utilizada para a produção da Cachaça Magnífica é cultivada na própria fazenda. A Cachaça Magnífica é destilada em alambique de cobre de três estágios - o único nessa configuração ainda em funcionamento no Brasil. Volume: 700 ml. Graduação: 40%",,https://www.cachacariadosamigos.com.br/cachacas/cachaca-magnifica-safra-do-ano,26/06/2021 15:59
163,60e3d37c6395f772f1cc9c4e,Cachaça Magnífica Tradicional,"R$ 67,50","Descansa no mínimo por dois anos em tonéis de Ipê, madeira típica do Brasil. Levemente amarelada, intensa, apresenta um agradável aroma de frutas tropicais. Toda a cana de açúcar utilizada para a produção da Cachaça Magnífica é cultivada na própria fazenda. A Cachaça Magnífica é destilada em alambique de cobre de três estágios - o único nessa configuração ainda em funcionamento no Brasil. Tonel de Ipê de 50.000 litros, utilizado para o amadurecimento da Cachaça Magnífica Tradicional. Volume: 700 ml. Graduação: 45%",,https://www.cachacariadosamigos.com.br/cachacas/cachaca-magnifica-tradicional,26/06/2021 15:59
164,60e3d37c6395f772f1cc9c4f,Cachaça MARC Amburana,"R$ 49,00",Maturada em barris de madeira nobre Amburana. Medalha de Prata no Concurso da Expo Cachaça 2020. Madeira: Amburana Tempo de maturação: 1 ano. Grad. Alc.; 39% Volume: 700ml Onde é produzida: Itupeva - SP ,,https://www.cachacariadosamigos.com.br/cachacas/cachaca-marc-amburana,26/06/2021 15:59
165,60e3d37c6395f772f1cc9c50,Cachaça MARC Carvalho Americano Blend,"R$ 54,00","Maturada em barris ex-Tennessee Whiskey com barris de Carvalho Americano de 1º uso. Macia e suave, perfeita para degustar pura ou na criação de coquetéis. Tempo de maturação: 1 ano e meio. Madeira: Carvalho Americano / Tennessee Whiskey Grad. Alc.: 40% Volume: 700ml Onde é produzida: Itupeva - SP",,https://www.cachacariadosamigos.com.br/cachacas/cachaca-marc-carvalho-americano-blend,26/06/2021 15:59
166,60e3d37c6395f772f1cc9c51,Cachaça MARC Clássica,"R$ 42,00",Pura e cristalina cachaça da MARC Destilaria descansada em dornas de aço inox. Medalha de Ouro no Concurso da Expo Cachaça 2020. Madeira: Dornas de Aço Inox Tempo de descanso: 6 meses Grad. Alc.: 40% Volume: 700ml Onde é produzida: Itupeva - SP ,,https://www.cachacariadosamigos.com.br/cachacas/cachaca-marc-classica,26/06/2021 15:59
167,60e3d37c6395f772f1cc9c52,Cachaça Maria Andante,"R$ 57,00","Cachaça Maria Andante Idealizada como uma cachaça feminina, a Maria Andante surgiu um ma conversa de amigas no bar. Produzida no estado de Minas Gerais, onde o mosto é fermentado e destilado apartir do Caldo de Cana de Açucar, este produto não possui nenhum aditivo ou corante artificial e é feito de forma artesanal. Graduação Alcoólica 40%. Contém 670ml. ",,https://www.cachacariadosamigos.com.br/cachacas/cachaca-maria-andante,26/06/2021 16:00
168,60e3d37c6395f772f1cc9c53,Cachaça Mato Dentro Bálsamo,"R$ 99,00","A Cachaça Mato Dentro Bálsamo é envelhecida por 1 ano em barris de Bálsamo. Ela possui uma coloração amarelo claro, ótima limpidez e viscosidade. Possui aroma suave, com toques adocicados típicos da madeira em que foi envelhecida. Sabor picante bem suave, com baixo teor acidez. Essa Cachaça Mato Dentro Bálsamo, vai despertar sensações nunca antes sentidas. Compre com facilidade de pagamento e adquira agora mesmo essa preciosidade para a sua adega. Cachaça Mato Dentro Bálsamo é aqui na Cachaçaria dos Amigos!",,https://www.cachacariadosamigos.com.br/cachacas/cachaca-mato-dentro-balsamo,26/06/2021 16:00
169,60e3d37c6395f772f1cc9c54,"Cachaça Mato Dentro Cambuci, Mel e Limão","R$ 66,00","Cachaça Mato Dentro Cambuci, Mel e Limão foi produzida para honrar as raízes brasileiras. Sua composição é saborosa e acima da média. O gosto do limão em mistura com o mel, proporciona uma verdadeira onda de sabores que vão envolver o seu paladar de uma forma que vai te surpreender. Com 500 ml. E um valor alcoólico de 38%. Seja agraciado com a Cachaça Mato Dentro Cambuci, Mel e Limão. Saia da mesmice e torne os seus momentos mais diferenciados. Compre com segurança em nosso site Cachaça Mato Dentro Cambuci, Mel e Limão. Receba no conforto da sua casa. ",,https://www.cachacariadosamigos.com.br/cachacas/cachaca-mato-dentro-cambuci-mel-e-limao,26/06/2021 16:00
170,60e3d37c6395f772f1cc9c55,"Cachaça Mato Dentro Cambuci, Mel e Limão","R$ 82,50","Cachaça Mato Dentro Cambuci, Mel e Limão foi produzida para honrar as raízes brasileiras. Sua composição é saborosa e acima da média. O gosto do limão em mistura com o mel, proporciona uma verdadeira onda de sabores que vão envolver o seu paladar de uma forma que vai te surpreender. Com 500 ml. E um valor alcoólico de 38%. Seja agraciado com a Cachaça Mato Dentro Cambuci, Mel e Limão. Saia da mesmice e torne os seus momentos mais diferenciados. ",Volume: 700 ml,https://www.cachacariadosamigos.com.br/cachacas/cachaca-mato-dentro-cambuci-mel-e-limao-700-ml,26/06/2021 16:00
171,60e3d37c6395f772f1cc9c56,Cachaça Mato Dentro Ouro New Beat,"R$ 66,00"," Dois anos para que a sua grandeza possa ser realçada. O escolhido para abrigar os seus ingredientes é a madeira a base de carvalho, que tem a capacidade de manter os aromas, sabores e texturas da Cachaça Ouro New Beat Mato Dentro, o que garante uma degustação acima da média, para apreciadores que não abrem mão de uma bebida de qualidade. Sua aparência é de uma cachaça artesanal Premium, e deste tipo de bebida nossos especialistas entendem. Seus ingredientes quando atingem o seu potencial máximo em sabor, conseguem elevar os sentidos a um estado máximo de prazer. O formato de sua garrafa vai deixar a sua adega ainda muito mais atraente. Quer requinte e elegância no momento que for apreciar sua cachaça? Está aqui um motivo para você dar glamour ao seu paladar. Com tipo de fermento pé-de-cuba e graduação alcoólica de 39%, apenas beba e feche os olhos e esqueça do tempo...",,https://www.cachacariadosamigos.com.br/cachacas/cachaca-mato-dentro-ouro-new-beat,26/06/2021 16:00
172,60e3d37c6395f772f1cc9c57,Cachaça Mato Dentro Prata New Beat,"R$ 58,00"," Apesar de seu design moderno que remete as bebidas da nova geração, o seu envelhecimento em barril de amendoim faz parte de uma arte antiga, na qual os destilados brasileiros são submetidos para estabilizar os sabores e aromas. Essa obra prima saiu de uma cidadezinha do interior brasileiro para pousar o seu líquido em copos nas grandes cidades. Esta não se esquece de suas origens! Pois quando é usada para o preparo de drinks e até mesmo pura, o seu sabor consegue transmitir histórias e um gosto marcante da mais pura trajetória das bebidas brasileiras, um verdadeiro marco para quem ama cachaça. A versão prata do Mata Adentro participou de diversas seleções de concursos nacionais, obtendo posições de destaque em muitas delas. O que garante um cenário de destaque, pelo seu sabor e qualidade. Adquira este novo valor para a sua adega!",,https://www.cachacariadosamigos.com.br/cachacas/cachaca-mato-dentro-prata-new-beat,26/06/2021 16:00
173,60e3d37c6395f772f1cc9c58,Cachaça Mato Dentro Premium Ouro,"R$ 41,50","O tempo fez bem para este destilado brasileiro. A escolha de envelhecer as misturas desta bebida em madeira de carvalho, é de solidificar o sabor e dar uma aparência majestosa ao líquido, o que se confirma no sabor da Cachaça Premium Ouro Mato Dentro. O começo para que tudo dê certo no resultado final, é na maneira diferenciada da colheita da cana. Um detalhe importantíssimo. Após a extração da cana-de-açúcar, toda uma linha de produção é seguida para desenvolver os diferenciais que são agregados na fermentação, destilação e no armazenamento. É como se os Deuses da cachaça manuseassem toda a produção para criar um líquido divino. Descubra o segredo de um tesouro que nasce no interior de São Paulo. Uma joia lapidada em volume de 700 ml. Com as técnicas do produtor Romulo Cembranelli, não perca a oportunidade de garantir uma cachaça nacional de qualidade.",,https://www.cachacariadosamigos.com.br/cachacas/cachaca-mato-dentro-premium-ouro,26/06/2021 16:00
174,60e3d37c6395f772f1cc9c59,Cachaça Mato Dentro Premium Ouro,"R$ 45,00","O tempo fez bem para este destilado brasileiro. A escolha de envelhecer as misturas desta bebida em madeira de carvalho, é de solidificar o sabor e dar uma aparência majestosa ao líquido, o que se confirma no sabor da Cachaça Premium Ouro Mato Dentro. O começo para que tudo dê certo no resultado final, é na maneira diferenciada da colheita da cana. Um detalhe importantíssimo. Após a extração da cana-de-açúcar, toda uma linha de produção é seguida para desenvolver os diferenciais que são agregados na fermentação, destilação e no armazenamento. É como se os Deuses da cachaça manuseassem toda a produção para criar um líquido divino. Descubra o segredo de um tesouro que nasce no interior de São Paulo. Uma joia lapidada em volume de 970 ml. Com as técnicas do produtor Romulo Cembranelli, não perca a oportunidade de garantir uma cachaça nacional de qualidade.",Volume: 900ml,https://www.cachacariadosamigos.com.br/cachacas/cachaca-mato-dentro-premium-ouro-900ml,26/06/2021 16:00
175,60e3d37c6395f772f1cc9c5a,Cachaça Mato Dentro Premium Prata,"R$ 35,00","Meu amigo essa cachaça artesanal tem história! Seus criadores cultivam uma paixão pelo que fazem, e desde a década de 70 trabalham na arte de fazer o melhor destilado brasileiro. Um dos principais segredos da composição da Cachaça Premium Prata Mato Dentro, está em seu armazenamento em tonéis de amendoim, que conservam o aroma e as essências da cana. A Cachaça armazenada neste tipo de madeira, desenvolve uma qualidade acima da média. Quer fazer aquela caipirinha para o fim de semana com a família e os amigos? A sua oportunidade de fazer história é agora! Proporcione doses incríveis de sabor aos seus convidados. Experimente sabores delicados e neutros para despertar a sua criatividade no preparo de novas bebidas! Aproxime o seu paladar cada vez mais da alma brasileira! Faça a sua boca sentir leves notas de ervas frescas, terminando em um tom mais picante com pontos amendoados Volume 700ml",,https://www.cachacariadosamigos.com.br/cachacas/cachaca-mato-dentro-premium-prata,26/06/2021 16:00
176,60e3d37c6395f772f1cc9c5b,Cachaça Mato Dentro Premium Prata,"R$ 45,00"," Meu amigo essa cachaça artesanal tem história! Seus criadores cultivam uma paixão pelo que fazem, e desde a década de 70 trabalham na arte de fazer o melhor destilado brasileiro. Um dos principais segredos da composição da Cachaça Premium Prata Mato Dentro, está em seu armazenamento em tonéis de amendoim, que conservam o aroma e as essências da cana. A Cachaça armazenada neste tipo de madeira, desenvolve uma qualidade acima da média. Quer fazer aquela caipirinha para o fim de semana com a família e os amigos? A sua oportunidade de fazer história é agora! Proporcione doses incríveis de sabor aos seus convidados. Experimente sabores delicados e neutros para despertar a sua criatividade no preparo de novas bebidas! Aproxime o seu paladar cada vez mais da alma brasileira! Faça a sua boca sentir leves notas de ervas frescas, terminando em um tom mais picante com pontos amendoados.",Volume: 900ML,https://www.cachacariadosamigos.com.br/cachacas/cachaca-mato-dentro-premium-prata-900ml,26/06/2021 16:01
177,60e3d37c6395f772f1cc9c5c,Cachaça Mato Dentro Reserva do Fundador,"R$ 230,00","Mato Dentro Reserva do Fundador é uma cachaça criada com o acervo do Dr. Rômulo Cembranelli, advogado, empreendedor e fundador da Destilaria Mato Dentro há 20 anos, em São Luiz do Paraitinga -SP. Essa primeira edição: ORIGEM lembra nascimento do doutor Rômulo que em Outubro de 2020 completaria 95 Anos um blend de intensidade moderada e madeiras brasileiras criado pelo especialista Dr Aline Bortoletto Uma cachaça Extra Premium envelhecida por 03 anos. Blend de madeiras brasileiras, Amburana, Bálsamo, Castanheira e Amendoim Origem: São Luiz do Paraitinga -SP Envelhecimento: 03 anos Madeiras: Amburana, Bálsamo, Castanheira e Amendoim Graduação Alcóolica: 40% Volume: 700ml Edição limitada de apenas 300 garrafas, temos as Garrafas de números 180-181-182-186",Volume: 700ml,https://www.cachacariadosamigos.com.br/cachacas/cachaca-mato-dentro-reserva-do-fundador-700ml,26/06/2021 16:01
178,60e3d37c6395f772f1cc9c5d,Cachaça Mato Dentro Sabina Cambuci e Mel,"R$ 82,50","Composta e adoçada com extrato de cambuci, mel e suco de limão. A composição confere um sabor especial à aguardente, o que a torna um excelente produto tipo exportação. Cachaça Mato Dentro Sabina Cambuci e Mel é uma deliciosa opção para garantir momentos especiais e amplamente perfeitos em sua vida. Cachaça Mato Dentro Sabina Cambuci e Mel vai ser um presente incrivel pára as exigências do seu paladar. Não perca a oportunidade de adquirir um produto de qualidade. Compre sem culpa Cachaça Mato Dentro Sabina Cambuci e Mel e viva a vida plenamente. Volume: 500ml ABV: 42% ",,https://www.cachacariadosamigos.com.br/cachacas/cachaca-mato-dentro-sabina-cambuci-e-mel,26/06/2021 16:01
179,60e3d37c6395f772f1cc9c5e,Cachaça Matuta Cristal,"R$ 31,50","A Cachaça Matuta é original da região serrana do Brejo da cidade de Areia/PB. Produzida no Engenho Vaca Brava, tradicional desde 1865, famoso por seus solos férteis e de fino doce. Cachaça branca bidestilada, armazenada em barris de inox, ideal para ser apreciada pura ou no preparo de caipirinhas e coquetéis Estado: Paraiba Envelhecimento: Inox Volume: 1000 ml",,https://www.cachacariadosamigos.com.br/cachacas/cachaca-matuta-cristal,26/06/2021 16:01
180,60e3d37c6395f772f1cc9c5f,Cachaça Matuta Single Blend,"R$ 74,00","Esse é um exemplo perfeito de bebida marcante e com sabor singular. A MATUTA SINGLE BLEND é a única, saborosa e suave. Traz em sua mistura a perfeita harmonia em Umburana, Bálsamo, Jaqueira e Ipê. As sensações nascidas no deguste agradarão tanto aos iniciantes como aos consumidores naus experientes. Origem: Areia / PB Armazenamento: Blend (Umburana, Bálsamo, Jaqueira e Ipê) Envelhecimento: - Grad. Alcoolica: 39% Volume: 1000 ml",Volume: 1000 ml,https://www.cachacariadosamigos.com.br/cachacas/cachaca-matuta-single-blend-1000-ml,26/06/2021 16:01
181,60e3d37c6395f772f1cc9c60,Cachaça Matuta Umburana,"R$ 40,50","Armazenada por 01 ano em em tonéis de Umburana. Bebida suave, leve e de baixa acidez, aroma e sabor levemente adocicado adquiridos da madeira . Coloração amarelo claro. Graduação alcoólica 39% vol. Origem: Areia (PB) Volume 1000 ml.",,https://www.cachacariadosamigos.com.br/cachacas/cachaca-matuta-umburana,26/06/2021 16:01
182,60e3d37c6395f772f1cc9c61,Cachaça Mel de Minas,"R$ 48,00",Cachaça Mel de Minas 700 ml. Cachaça mineira elaborada a partir de caldo de cana-de-açúcar envelhecido por 03 anos. Graduação alcoólica 40%vol. Conteúdo 700ml. Cachaça Nacional Fabricada em Minas Gerais.,Volume: 700ml,https://www.cachacariadosamigos.com.br/cachacas/cachaca-mel-de-minas-700ml,26/06/2021 16:01
183,60e3d37c6395f772f1cc9c62,Cachaça Minha Deusa,"R$ 45,00","Dedicada á esposa de seu criador, é uma cachaça branca totalmente refinada e leve para se degustar pura ou na forma de drinks, como a caipirinha por exemplo. Geralmente as cachaças brancas são mais fortes por não terem sido descansadas em barris, que por sua vez, amenizam a intensidade do álcool. Porém, a Minha Deusa é uma cachaça que destaca o gosto da cana de açúcar, quase uma garapa transparente com sabor refinadíssimo e levemente acentuado. Combinada com limão, gelo e um pouco de água, se transforma em um drink refrescante e muito prazeroso. Para dias quentes e frio. Estado: Minas Gerais Volume:700 ml ",Volume: 700ml,https://www.cachacariadosamigos.com.br/cachacas/cachaca-minha-deusa-700ml,26/06/2021 16:01
184,60e3d37c6395f772f1cc9c63,Cachaça Nega Fulô Jequitibá,"R$ 101,00","Apresenta aromas de baunilha e amêndoas e um sabor longo e equilibrado. Nêga Fulô é produzida na Fazenda Soledade, nas montanhas do Rio de Janeiro. Sua excepcional qualidade sugere que a Nêga Fulô seja apreciada pura, gelada ou ""on de rocks"". Caiprinhas e Batidas ficam melhores com Nêga Fulô. Cachaça Nêga Fulô é uma verdadeira reverência a cultura brasileira em termos de sabor sem limites. O seu corpo vai reagir a cada gole desta Cachaça Nêga Fulô, com uma reação de puro. ",,https://www.cachacariadosamigos.com.br/cachacas/cachaca-nega-fulo-jequitiba,26/06/2021 16:01
185,60e3d37c6395f772f1cc9c64,Cachaça O Andante Ouro,"R$ 57,00","A cachaça O ANDANTE é uma cachaça dourada, envelhecida 2 anos em tonéis de carvalho e 1 ano em tonéis de amburana. Estado:Minas Gerais Envelhecimento:3 anos Madeira:Carvalho/amburana",,https://www.cachacariadosamigos.com.br/cachacas/cachaca-o-andante-ouro,26/06/2021 16:02
186,60e3d37c6395f772f1cc9c65,Cachaça Opinião,"R$ 39,00","A Cachaça Opinião é produzida pelos mesmo produtores da Cachaça João Mendes há mais de 20 anos pela família Mendes. A cana é cultivada com o apoio da Universidade Federal de Lavras, com técnicas modernas de cultivo e variedades selecionadas. A colheita da cana, matéria-prima para a produção da cachaça João Mendes Prata é feita manualmente, o que gera qualidade e mais empregos no campo. FABRICANTE: João Batista Mendes GRADUAÇÃO ALCOÓLICA: 38%",Volume: 700ml,https://www.cachacariadosamigos.com.br/cachacas/cachaca-opiniao-700ml,26/06/2021 16:02
187,60e3d37c6395f772f1cc9c66,Cachaça Orgulho Nordestino,"R$ 60,00","Cachaça armazenada em tonéis de umburana, com aroma e paladar suave. Volume 600ml Teor Alcoólico : 43% Vol.",,https://www.cachacariadosamigos.com.br/cachacas/cachaca-orgulho-nordestino,26/06/2021 16:02
188,60e3d37c6395f772f1cc9c67,Cachaça Ouro 1 Prata,"R$ 45,00","A Cachaça Ouro 1 Prata, É Produzida Em Papagaios, Estado De Minas Gerais. É Uma Cachaça Branca, Recheada De Tradições, O Mais Puro Destilado De Cana De Açúcar, Descansada Em Tonéis De Inox, Mantendo A Originalidade Desde A Destilação Até O Consumidor Mais Exigente Volume 750 ml",,https://www.cachacariadosamigos.com.br/cachacas/cachaca-ouro-1-prata,26/06/2021 16:02
189,60e3d37c6395f772f1cc9c68,Cachaça Ouro1 Velha,"R$ 72,00","Cachaça Ouro 1 - O Espírito mineiro em você. Um sabor único, leve e macio, demonstrando a boa qualidade deste produto, deixando uma excelente impressão gustativa, aroma floral amadeirado levemente “abaunilhado”, característico do carvalho onde descansou. Cachaça velha descansada em barris de carvalho, levemente amadeirada e frutada. Minas Gerais Envelhecimento:2 Anos Madeira: Carvalho Volume: 750 Ml",,https://www.cachacariadosamigos.com.br/cachacas/cachaca-ouro1-velha,26/06/2021 16:02
190,60e3d37c6395f772f1cc9c69,Cachaça Pimba Gabriela,"R$ 38,00"," Uma composição que sabe do efeito da junção de cravo e canela em contato com o paladar. A Cachaça Pimba Gabriela, tem um gosto forte e ao mesmo tempo agradável com as notas da canela, que deixa o liquido mais cremoso e incrivelmente único. Não tem como não se apaixonar por esta homenagem as tradições brasileiras. A sua coloração chama atenção por apresentar um tom mais escuro, e quando olhamos para a garrafa podemos enxergar um destilado brasileiro diferente, pronto para mexer com os seus sentidos, e abrilhantar ainda mais a sua coleção. Surpreenda os seus convidados e pouse sobre a mesa este líquido puramente precioso. Acredito que você não vai se arrepender.",,https://www.cachacariadosamigos.com.br/cachacas/cachaca-pimba-gabriela,26/06/2021 16:02
191,60e3d37d6395f772f1cc9c6a,Cachaça Pimba Prata,"R$ 33,00"," O processo de fermentação é um ato aonde a bebida vai ganhando o seu corpo. As suas qualidades vão sendo intensificadas, e o resultado é incrível. No caso da Cachaça Pimba Prata, todo o trabalho artesanal de sua elaboração, vem desde o momento da colheita da cana, que apresenta critérios de qualidade, sempre pensando em como surpreender o paladar de quem a provar. É um trabalho milenar e mágico. Você quer provar uma bebida com alma de verdade? Com todas as características que fazem uma cachaça artesanal ser única? Você acaba de encontrar um destilado especial, que segue uma tradição de safras antigas e que nunca deixam de lado a tradição brasileira em desenvolver o que existe de melhor na mistura de ingredientes especiais. Prove 700 ml de uma bebida feita por quem gosta realmente do que faz. Ingredientes manipulados com amor e carinho.",,https://www.cachacariadosamigos.com.br/cachacas/cachaca-pimba-prata,26/06/2021 16:02
192,60e3d37d6395f772f1cc9c6b,Cachaça Pinga Minas Carvalho,"R$ 50,00","Cachaça com qualidade produzida em pirapetinga/mg O envelhecimento em barris de Carvalho americano, faz dessa cachaça um sabor único e encantador ao paladar!! volume 750 ml. Graduaçào 39%",Volume: 750ml,https://www.cachacariadosamigos.com.br/cachacas/cachaca-pinga-minas-carvalho-750ml,26/06/2021 16:02
193,60e3d37d6395f772f1cc9c6c,Cachaça Pinga Ni Mim Reserva do Serjão,"R$ 143,00","Cachaça Pinga Ni Mim Reserva do Serjão 7 Madeiras 700 ml. Este é um Blend de 7 madeiras: Carvalho Americano, Carvalho Francês, Amburana, Eucalipto, Bálsamo, Castanheira e Canela Sassafrás. Cachaça com a Assinatura Sérgio Reis. Produzida na Região de Salinas Estado: Minas Gerais Envelhecimento: 8 Anos Madeira:Carvalho Americano, Carvalho Francês, Amburana, Eucalipto, Bálsamo, Castanheira e Canela Sassafrás. Volume: 700 ml. Graduação: 42%",,https://www.cachacariadosamigos.com.br/cachacas/cachaca-pinga-ni-mim-reserva-do-serjao,26/06/2021 16:02
194,60e3d37d6395f772f1cc9c6d,Cachaça Pinga Ni Mim Sérgio Reis Amburana,"R$ 34,50","Cachaça Pinga Ni Mim Sérgio Reis Amburana 670 ml. é armazenada por dois anos em barris de madeira de amburana, árvore tipicamente brasileira. Uma cachaça elegante, equilibrada, persistente e com baixa acidez, sabor adocicado e aroma com notas de canela e baunilha, resultado de uma profunda análise sensorial e exigente padrão de qualidade. Estado: Minas Gerais Envelhecimento: 2 Anos Madeira: Amburana Volume: 670 ml. Graduação: 40%",,https://www.cachacariadosamigos.com.br/cachacas/cachaca-pinga-ni-mim-sergio-reis-amburana,26/06/2021 16:03
195,60e3d37d6395f772f1cc9c6e,Cachaça Pinga Ni Mim Sérgio Reis Prata,"R$ 30,00","Cachaça Pinga Ni Mim Sérgio Reis Prata 670 ml . é armazenada por dois anos em barris de madeira de Jequitibá, árvore tipicamente brasileira. Uma cachaça neutra que destaca o sabor original da cana. Seu sabor é suave, porém marcante,com notas vegetais e frutadas. Ideal para sua caipirinha, seu drink e também para ser apreciada pura. Estado: Minas Gerais Envelhecimento: 2 Anos Madeira: Jequitibá Volume:670 ml. Graduação: 40%",,https://www.cachacariadosamigos.com.br/cachacas/cachaca-pinga-ni-mim-sergio-reis-prata,26/06/2021 16:03
196,60e3d37d6395f772f1cc9c6f,Cachaça Pinissilina Ouro,"R$ 54,00","Sua produção teve início em meados da década de 50 pelo saudoso Sr. Agenário Dias de Almeida, nessa mesma época começa ser usado em humanos na europa um medicamento com promessa de revolucionar a medicina, o antibiótico ""Penicilna"". A cachaça produzida na fazenda São Bento rápido conquistou os locais e se destacou na região como a melhor e mais encorpada cachaça por lá produzida; e como o produto está sempre relacionado á irreverência e a medicina popular, a cachaça foi apelidada pelos moradores da região de Penicilina que, assim como o antibiótico mais forte da época, curava todos os males .Estado: Minas Gerais Envelhecimento:1 ano Madeira: Carvalho Volume: 670 ml",,https://www.cachacariadosamigos.com.br/cachacas/cachaca-pinissilina-ouro,26/06/2021 16:03
197,60e3d37d6395f772f1cc9c70,Cachaça Porto Morretes Prata,"R$ 98,00","Cachaça Porto Morretes Prata tem o aroma marcante da cana-de-açucar e o gosto suave de uma bebida complexa e redonda. Na garrafa nota-se que é cristalina e tem brilho marcante. É ideal para beber pura e também para o preparo de caipirinhas e todo o tipo de drink's. O retrogosto é persistente para uma cachaça não-envelhecida, frutada, doce, delicada e marcante. Cachaça transparente e brilhante, de aroma intenso, mas delicado e equilibrado, com notas de frutas e especiarias. Na boca mostra baixa acidez, ardente e doce, sutilmente apimentada. Cachaça Porto Morretes Prata conquistou neste ano (2014) a medalha de ouro no Concours Mondial de Bruxelles | Spirits Selection. ",,https://www.cachacariadosamigos.com.br/cachacas/cachaca-porto-morretes-prata,26/06/2021 16:03
198,60e3d37d6395f772f1cc9c71,Cachaça Porto Morretes Premium,"R$ 102,00","Cachaça Porto Morretes Premium é envelhecida 3 anos em barris de carvalho. Durante este tempo a bebida adquire características únicas de cor, aromas e sabores. Sua cor é marcante em tons de dourado. Ideal para beber pura ou on the rocks! Eleita a melhor Cachaça do Brasil no ano de 2016. Na degustação nota-se o aroma marcante de baunilha; na boca sente-se a sua vida de típica de uma bebida madura,complexa e muito agradável ao final. Compre online essa Cachaça Porto Morretes Premium e aproveite essa oferta incrível. Volume 700ml. Grad. 43%",Volume: 700ML,https://www.cachacariadosamigos.com.br/cachacas/cachaca-porto-morretes-premium-700ml,26/06/2021 16:03
