,_id,NOME_DA_CACHAÇA,PREÇO,DESCRIÇÃO_DA_CACHAÇA,VOLUME,GRADUAÇÃO_ALCOÓLICA,RECIPIENTE_DE_ARMAZENAMENTO,TIPO,PRODUTOR,LOCAL_DE_PRODUÇÃO,LINK,DATA_COLETA
193,60da726948d04e334f32a0d5, Aperitivo Busca Vida,"R$ 120,00"," Criada em 1997 na zona rural de Bragança Paulista-SP-Brasil, a Busca Vida oferece um novo sabor que atende à crescente demanda para se apreciar a autentica bebida brasileira: a cachaça!!! A brasilidade da cachaça juntamente com mel , limão e açúcar obtém-se uma bebida de paladar inigualável e de baixa graduação alcoólica. Deve ser apreciada gelada simplesmente. Graduação Alcoólica 17,5%. Contém 750ml. Aperitivo Nacional. ",Volume: 750ml ,Graduação Alcoólica: 40% ,Tipo Barril: Sem madeira ,,,Local de Produção: Bragança Paulista / São Paulo ,https://www.amburana.com/cachacas/aperitivo-busca-vida-750ml.html,26/06/2021 15:03
194,60da726a48d04e334f32a0d6, Cachaça Caialua Prata 750Ml ,"R$ 57,00"," Armazenada em reservatórios de aço inox por 1 ano. Graduação alcoólica: 40% vol. Não envelhecida em madeira Volume 750 ml Cachaça prata tradicional leve, com notas cítricas e um leve adocicado Premiações: 2017 Medalha de prata – Expocachaça BH MG 2018 Medalha de prata – Mundial de Bruxelas 2020 Eleita como melhor cachaça Prata de Goiás e 7a. melhor cachaça Prata do Brasil pela Cúpula da Cachaça. ",Volume: 750ml ,Graduação Alcoólica: 40% ,,,,,https://www.amburana.com/cachacas/cachaca-caialua-750ml-prata.html,26/06/2021 15:03
195,60da726a48d04e334f32a0d7, Cachaça Volúpia Diamante,"R$ 100,00"," A volúpia é uma das cachaças mais premiadas do país. Produzida desde 1946, apresenta todas as características que qualificam uma excelente bebida envelhecida, possui aroma e maciez inigualáveis. – Armazenada por 01 ano em Jequitibá Rosa. – Graduação alcoólica 40% vol. – Indicada para ser apreciada pura. – Origem: Alagoa Grande (PB) ",Volume: 700 ml ,Graduação Alcoólica: 40% ,Tipo Barril: Jequitibá Rosa ,Tipo: Envelhecida ,Produtor: Volúpia Cachaça ,Local de Produção: Alagoa Grande / Paraiba ,https://www.amburana.com/cachacas/cachaca-volupia-diamante-jequitiba-rosa-700-ml.html,26/06/2021 15:03
196,60da726a48d04e334f32a0d8, Cachaça Volúpia Envelhecida,"R$ 170,00"," A volúpia é uma das cachaças mais premiadas do país. Produzida desde 1946, apresenta todas as características que qualificam uma excelente bebida envelhecida por 3 anos, possui aroma e maciez inigualáveis. – Armazenada por 03 anos em toneis de carvalho. – Graduação alcoólica 42% vol. – Indicada para ser apreciada pura. – Origem: Alagoa Grande (PB) ",Volume: 670 ml ,Graduação Alcoólica: 40% ,Tipo Barril: Carvalho ,Tipo: Envelhecida ,Produtor: Volúpia Cachaça ,Local de Produção: Alagoa Grande / Paraiba ,https://www.amburana.com/cachacas/cachaca-volupia-envelhecida-carvalho-670-ml.html,26/06/2021 15:03
197,60da726a48d04e334f32a0d9, Cachaça Volúpia Premium,"R$ 199,00"," A Volúpia é uma das cachaças mais premiadas do Brasil. Fabricada artesanalmente utilizando-se das melhores técnicas de destilação, tem como resultado final uma Cachaça de excelente qualidade, com sabor e aroma característico do envelhecimento em Carvalho Americano. – Envelhecida por 02 anos em barris de Carvalho Americano. – Graduação Alcoólica: 40% Vol. – Indicada para ser apreciada pura. – Origem: Alagoa Grande (PB). ",Volume: 700 ml ,Graduação Alcoólica: 40% ,Tipo Barril: Carvalho americano ,Tipo: Envelhecida ,Produtor: Volúpia Cachaça ,Local de Produção: Alagoa Grande / Paraiba ,https://www.amburana.com/cachacas/cachaca-volupia-premium-carvalho-americano-700-ml.html,26/06/2021 15:03
198,60da726a48d04e334f32a0da, Cachaça Volúpia Tradicional,"R$ 45,00"," A Volúpia é uma das cachaças mais premiadas do Brasil. Fabricada artesanalmente utilizando-se das melhores técnicas de destilação, tem como resultado final uma Cachaça de excelente qualidade, com sabor e aroma característico do envelhecimento em Freijó. – Envelhecida em barris de Freijó. – Graduação Alcoólica: 42% Vol. – Indicada para ser apreciada pura. – Origem: Alagoa Grande (PB). ",Volume: 670 ml ,Graduação Alcoólica: 42% ,Tipo Barril: Freijó ,Tipo: Envelhecida ,Produtor: Volúpia Cachaça ,Local de Produção: Alagoa Grande / Paraiba ,https://www.amburana.com/cachacas/cachaca-volupia-tradicional-freijo-670-ml.html,26/06/2021 15:03
199,60da726a48d04e334f32a0db, Cachaça Tiúba de Minas Ouro,"R$ 30,00", Cachaça Tiuba de Minas Ouro 600ml - Bebida Alcoólica Origem: Santa Rita de Caldas/ Minas Gerais- Madeira: Amburana- Teor Alcóolico: 38%- Volume: 600ml- Envelhecimento: 6 meses- ,Volume: 600 ml ,Graduação Alcoólica: 38% ,Tipo Barril: Amburana ,Tipo: Envelhecida ,,Local de Produção: Santa Rita de Caldas / Minas Gerais ,https://www.amburana.com/cachacas/cachaca-tiuba-ouro-600-ml.html,26/06/2021 15:04
200,60da726a48d04e334f32a0dc, Cachaça Tiúba de Minas Prata,"R$ 29,00", Cachaça Tiuba de Minas Prata 600ml - Bebida Alcoólica Origem: Santa Rita de Caldas/ Minas Gerais- Madeira: Sem madeira - Inox Teor Alcóolico: 38%- Volume: 600ml- Envelhecimento: 6 meses- ,Volume: 600 ml ,Graduação Alcoólica: 38% ,Tipo Barril: Sem madeira ,,,Local de Produção: Santa Rita de Caldas / Minas Gerais ,https://www.amburana.com/cachacas/cachaca-tiuba-prata-600-ml.html,26/06/2021 15:04
201,60da726a48d04e334f32a0dd, Cachaça Tiê Canelinha,"R$ 64,00"," A cachaça Tiê Ouro, quando composta com lascas de canela-da-china retiradas de espécimes plantadas em Aiuruoca (MG), se transforma nessa bebida de aromas e paladares únicos e surpreendentes na qual se fundem o frescor da cana, alguma picância e toques equilibrados de especiarias. A mais nova integrante da família Tiê é um destilado extremamente agradável e fácil de beber. Feito para aquecer os corações. ",Volume: 700 ML ,Graduação Alcoólica: 42% ,Tipo Barril: Sem madeira ,Tipo: Armazenada ,Produtor: Fazenda Guapiara ,Local de Produção: Aiuruoca / MG ,https://www.amburana.com/cachacas/cachaca-tie-canelinha-700ml.html,26/06/2021 15:04
202,60da726a48d04e334f32a0de, Cachaça Terra de Ouro Ouro,"R$ 50,00", Cachaça Terra de Ouro é uma das mais tradicionais cachaças de Salinas - MG. A Cachaça Terra de Ouro é um produto artesanal de excelente qualidade. Confira! Origem: Salinas / Minas Gerais Madeira: Bálsamo Envelhecimento: N/A Teor Alcoólico: 42.00 Volume: 700ml ,Volume: 700 ML ,Graduação Alcoólica: 42% ,Tipo Barril: Balsamo ,Tipo: Armazenada ,,Local de Produção: Salinas / MG ,https://www.amburana.com/cachacas/cachaca-terra-de-ouro-700ml.html,26/06/2021 15:04
203,60da726a48d04e334f32a0df, Cachaça Terra de Ouro Prata,"R$ 48,00", Cachaça Terra de Ouro é uma das mais tradicionais cachaças de Salinas - MG. A Cachaça Terra de Ouro é um produto artesanal de excelente qualidade. Confira! Origem: Salinas / Minas Gerais Madeira: Sem Madeira Envelhecimento: N/A Teor Alcoólico: 42.00 Volume: 700ml ,Volume: 700 ML ,Graduação Alcoólica: 42% ,Tipo Barril: Sem Madeira ,Tipo: Armazenada ,,Local de Produção: Salinas / MG ,https://www.amburana.com/cachacas/cachaca-terra-de-ouro-prata-700ml.html,26/06/2021 15:04
204,60da726a48d04e334f32a0e0, Cachaça Tábua Prata,"R$ 57,00", Cachaça Tábua Prata 670ml ,Volume: 670ml ,Graduação Alcoólica: 42% ,Tipo Barril: Sem Madeira ,Tipo: Armazenada ,,Local de Produção: Taiobeiras / Minas Gerais ,https://www.amburana.com/cachacas/cachaca-tabua-prata-670ml.html,26/06/2021 15:04
205,60da726a48d04e334f32a0e1, Cachaça Tabúa Flor de Prata,"R$ 48,00"," Armazenada por 3 anos em tonéis de Jequitibá, madeira que pouco ou nada modifica a tonalidade da bebida. Baixa acidez e sabor próximo ao da cachaça original. – Armazenada por 3 anos em tonéis de Jequitibá. – Graduação alcoólica: 42% vol. – Indicada para ser apreciada pura ou em coquetéis. – Origem: Taiobeiras (MG) ",Volume: 600 ml ,Graduação Alcoólica: 42% ,Tipo Barril: Sem Madeira ,,,Local de Produção: Taiobeiras / Minas Gerais ,https://www.amburana.com/cachacas/cachaca-tabua-flor-de-prata-600ml.html,26/06/2021 15:04
206,60da726a48d04e334f32a0e2, CACHAÇA SALINAS AMBURANA,"R$ 57,00"," Cachaça Salinas Umburana 700 ml. A Cachaça Salinas Umburana possui uma coloração escura, além de um sabor suave e amadeirado. Graduação alcoólica 42%. Conteúdo 700ml. Cachaça mineira. ",Volume: 700ml ,Graduação Alcoólica: 42% ,,,Produtor: salinas ,Local de Produção: Salinas / Minas Gerais ,https://www.amburana.com/cachacas/cachaca-salinas-700ml-amburana.html,26/06/2021 15:05
207,60da726b48d04e334f32a0e3, Cachaça Espírito de Minas Artista Aldemir Martins,"R$ 95,00"," Local: São Tiago/MG Madeira: Carvalho Envelhecimento: 1 ano e meio Grad. Alcoólica: 42% Volume: 750ml 1922 – 2006 Cearense, começou sua carreira artística ainda jovem como ilustrador de jornais, revistas e livros. Expôs em museus e galerias pelo mundo e foi reconhecido como um autêntico artista brasileiro. Sua técnica passeia por várias formas de expressão, compreendendo pintura, gravura, desenho, cerâmica e escultura. Seus traços fortes e tons vibrantes imprimem vitalidade e força à sua produção. Aldemir foi o primeiro artista a fazer a releitura do rótulo da Espírito de Minas. A Espírito de Minas é produzida artesanalmente e com um cuidado especial, que conferem um sabor suave e marcante. Nesta edição, o toque final é o grande destaque. A coleção traz uma cachaça artesanal com mais tempo de envelhecimento em barris de Jequitibá e Carvalho. O que pode parecer um detalhe, acrescentou à cachaça novas notas de sabor, despertando ainda mais suas características e raízes mineiras. A Espírito de Minas é uma bebida que nasceu da arte e, como um artista, está sempre em busca de novas experiências. E, ano após ano, a cachaça continua a inspirar pessoas e paladares com seu sabor único. E para comemorar uma história tão cheia de cultura, a Coleção Artistas Brasileiros traz uma edição especial com releituras do rótulo original criadas por 5 artistas: Aldemir Martins, Claudio Tozzi, Elifas Andreato, Ivald Granato e Newton Mesquita. ",Volume: 750 ml ,Graduação Alcoólica: 42% ,Tipo Barril: Carvalho ,,Produtor: Fabema Indústria e Comércio Ltda ,Local de Produção: São Tiago / MG ,https://www.amburana.com/cachacas/cachaca-espirito-de-minas-artista-aldemir-martins-750ml.html,26/06/2021 15:05
208,60da726b48d04e334f32a0e4, Cachaça Guarnicê Ouro Boi De Maracanã- Edição Comemorativa ,"R$ 35,00"," História A Cachaça Guarnicê Ouro é fabricada a partir da destilação do mosto fermentado da cana de açúcar, em alambiques de cobre, sobre rigorosos padrões de controle de qualidade. Após o armazenamento em barris de carvalho europeu, os barris são selecionados para compor o blend, padronização, certificação sensorial, controle de qualidade do lote produzido, envase da cachaça, rotulagem, e finalmente a cachaça é destinada ao público de apreciadores da cachaça de qualidade. Além de atender a um rigoroso padrão de boas práticas de padronização, elaboração de blends e engarrafamento, estabelecido em nosso sistema de gestão de qualidade, atendemos integralmente aos requisitos legais e normativos do segmento da cadeia produtiva da cachaça no brasil. Características de fabricação - espécie da cana: sp 803280 - levedura: saccharomyces cerevisiae (biota local) - destilação: alambiques de cobre - ingredientes: destilado do mosto fermentado de cana de açúcar - armazenamento: 12 a 18 meses em barris de carvalho europeu Registro no MAPA - Ministério da Agricultura, Pecuária e Abastecimento - MA 000470-7.000002 Características do produto - embalagem: garrafa de vidro (altura: 30,1 cm; diâmetro: 6,2 cm; peso bruto: 925 g) - capacidade: 500 ml - lacre: cristal termo encolhível - selo da tampa: registro especial de bebidas junto à receita federal do brasil (IPI) - rastreabilidade do produto: selo de Qr-code específico no corpo da garrafa Prazo de validade - indeterminada Sensorial - visual: cor âmbar clara, límpida e brilhante, com marcantes reflexos dourados. - olfativo: fina, persistente com notas características de baunilha, chocolate, caramelo e amêndoas. - gustativo: acidez equilibrada, corpo leve, macia e com notas adocicadas. - impressão final: apresenta um retrogosto suave e leve do carvalho, com uma sensação alcoólica aveludada ao paladar. Formas de consumo - servir em doses, natural ou gelada - compor bebidas como a tradicional caipirinha, dentre outros Cuidados com o uso - proibida a venda para menores de 18 anos - evite o consumo excessivo de álcool - o uso imoderado desta bebida faz mal à saúde - não contém glúten Curiosidade - Guarnicê é um termo utilizado no momento de preparação, em que os brincantes do bumba-meu-boi se reúnem em torno da fogueira onde esquentam seus tambores e pandeirões, cantando a toada que anuncia a chegada do boi. ",Volume: 500 ml ,,,,Produtor: Mini Defumador ,Local de Produção: Raposa / Maranhão ,https://www.amburana.com/cachacas/bolhas-para-defumac-o-a-frio-smoke-n-bubble-100ml.html,26/06/2021 15:05
209,60da726b48d04e334f32a0e5, Cachaça Fogo da Cana Premium,"R$ 260,00"," A cachaça Fogo da Cana Premium, é uma reserva especial, criada especialmente para os apreciadores de uma verdadeira Cachaça Artesanal. Envelhecida em barris novos de carvalho americano, o apreciador logo reconhecerá essa mistura preciosa do carvalho com a cachaça. Envasado numa garrafa francesa para refletir o compromisso da marca com a qualidade e a sofisticação. ",Volume: 700 ML,,,,,,https://www.amburana.com/cachacas/fogo-da-cana-premium.html,26/06/2021 15:05
210,60da726b48d04e334f32a0e6, Cachaça Brinco de Prata,"R$ 43,00", Origem: Salinas / Minas Gerais Madeira: Jequitibá Envelhecimento: N/A Teor Alcoólico: 40.00% Volume: 600ml Tipo: Prata ,Volume: 600ml ,Graduação Alcoólica: 40% ,Tipo Barril: Jequitibá ,,,Local de Produção: Salinas / Minas Gerais ,https://www.amburana.com/cachacas/cachaca-brinco-de-prata-600ml.html,26/06/2021 15:05
211,60da726b48d04e334f32a0e7, Cachaça Brinco de Ouro,"R$ 45,00"," Armazenada por 3 anos em tonéis de bálsamo, adquire tonalidade de aroma característico da madeira. Trata-se de uma das menores graduações alcoólicas das bebidas envelhecidas em bálsamo. Aroma e sabor bastante equilibrados. - Armazenada por 03 anos em tonéis de Bálsamo - Graduação alcoólica: 40% vol. - Indicada para ser apreciada pura - Origem: Salinas (MG) ",Volume: 600ml ,Graduação Alcoólica: 40% ,Tipo Barril: Balsamo ,Tipo: Armazenada ,,Local de Produção: Salinas / Minas Gerais ,https://www.amburana.com/cachacas/cachaca-brinco-de-ouro-600ml.html,26/06/2021 15:05
212,60da726b48d04e334f32a0e8, Cachaça Brumado Velho Prata,"R$ 70,00"," Tradicional Cachaça Mineira Artesanal de Qualidade. (Visual) Límpida e cristalina, assim apresenta-se Brumado Velho Prata na garrafa. (Nariz) Ótimo aroma de cana, de frutas maduras, permeado por agradáveis sensações dos nobres componentes voláteis do destilado. Tudo na medida certa, revelando ótima fermentação do caldo de cana e do preciso corte da cabeça, primeira parte do destilado, e da cauda, última parte do destilado. (Boca) Na boca, apresenta-se de forma suave, mais seca, com o álcool e a madeira de descanso pouco aparentes, fazendo sobressair o sabor da cana. Baixa acidez e qualidades sensoriais positivas revelam o cuidado na tradicional produção do excelente destilado. (Conclusão) Regularidade, a certeza de ótima bebida a cada garrafa aberta. Pode ser servida pura ou congelada. A certeza de saborosos drinks e de autenticas caipirinhas. Volume: 700ml Grad. Alc.: 40% Vol. ",Volume: 700ml ,Graduação Alcoólica: 40% ,Tipo Barril: Jequitibá ,,,Local de Produção: Brumadinho / Minas Gerais ,https://www.amburana.com/cachacas/cachaca-brumado-velho-prata-700ml.html,26/06/2021 15:05
213,60da726b48d04e334f32a0e9, CACHAÇA AMBURANA JEQUITIBÁ,"R$ 35,00"," Armazenamos por 12 meses no barril de Jequitibá. Produzido com todas as técnicas sustentáveis no sitio Jacy na cidade Inconfidentes – Minas Gerais no caminho da fé entre Inconfidentes e Borda da Mata. Fermentação caipira com milho próprio plantado todos os anos para este fim. Equipamentos todos em aço inox e temos 2 Alambiques para destilação, um de cobre com serpentina de inox e outro Inox com serpentina de cobre, fazemos um blend dos dois alambiques que exalta o cobre e fica equilibrada em todos os sentidos. Autorizados pelo Mapa para produção de cachaças. Recebemos grupos agendados de visita para degustação e curso de cachaças. ",Volume: 700ml ,Graduação Alcoólica: 45% ,Tipo Barril: Jequitibá ,,Produtor: Destilaria Amburana ,Local de Produção: Inconfidentes / Minas Gerais ,https://www.amburana.com/cachacas/cachaca-amburana-jequitiba-700ml.html,26/06/2021 15:06
214,60da726b48d04e334f32a0ea, CACHAÇA AMBURANA CASTANHEIRA,"R$ 35,00"," Armazenamos por 12 meses no barril de Castanheira. Produzido com todas as técnicas sustentáveis no sitio Jacy na cidade Inconfidentes – Minas Gerais no caminho da fé entre Inconfidentes e Borda da Mata. Fermentação caipira com milho próprio plantado todos os anos para este fim. Equipamentos todos em aço inox e temos 2 Alambiques para destilação, um de cobre com serpentina de inox e outro Inox com serpentina de cobre, fazemos um blend dos dois alambiques que exalta o cobre e fica equilibrada em todos os sentidos. Autorizados pelo Mapa para produção de cachaças. Recebemos grupos agendados de visita para degustação e curso de cachaças. ",Volume: 700ml ,Graduação Alcoólica: 42% ,Tipo Barril: Castanheira ,,Produtor: Destilaria Amburana ,Local de Produção: Inconfidentes / Minas Gerais ,https://www.amburana.com/cachacas/cachaca-amburana-castanheira-700ml.html,26/06/2021 15:06
215,60da726b48d04e334f32a0eb, Casa Bucco Sassafrás,"R$ 63,00"," Casa Bucco Sassafrás 700ml A Cachaça Bucco Sassafrás é produzida a partir de canavial orgânico e envelhecida em barris de Canela Sassafrás. Seu processo de fermentação ocorre com leveduras selecionadas e a destilação em alambique de cobre tipo ""Charantes"" De cor amarelo-caramelo, possui uma mescla de aromas de canela e especiarias. No paladar, traz um gosto doce. Além disso, causa uma sensação levemente picante na boca. Retrogosto agradável e leve. No Vale do Rio das Antas na Serra Gaúcha a família encontrou as condições propícias para o cultivo e elaboração de cachaças finas de notável qualidade desde 1925. Cachaça Orgânica ",Volume: 700ml ,Graduação Alcoólica: 38% ,Tipo Barril: Canela Sassafrás ,Tipo: Orgânica ,Produtor: Casa Bucco ,Local de Produção: Tuiuty - Bento Gonçalves / Rio Grande do Sul ,https://www.amburana.com/cachacas/casa-bucco-sassafras-700ml.html,26/06/2021 15:06
216,60da726b48d04e334f32a0ec, Casa Bucco Blend 8 Madeiras Organica,"R$ 67,00"," Casa Bucco 8 Madeiras 700ml Cachaça Bucco 8 madeiras é o resultado de um blanding de 03 anos de envelhecimento em carvalho e madeiras de diversos biomas do brasil, Amburana, Ângico, Bálsamo, Cabriúva, Grápia, Jequitibá Rosa e Loro. No Vale do Rio das Antas na Serra Gaúcha a família encontrou as condições propícias para o cultivo e elaboração de cachaças finas de notável qualidade desde 1925. Cachaça Orgânica ",Volume: 700ml ,Graduação Alcoólica: 38% ,"Tipo Barril: Amburana, Ângico, Bálsamo, Cabriúva, Grápia, Jequitibá Rosa e Loro ",Tipo: Orgânica ,Produtor: Casa Bucco ,Local de Produção: Tuiuty - Bento Gonçalves / Rio Grande do Sul ,https://www.amburana.com/cachacas/casa-bucco-8-madeiras-700ml.html,26/06/2021 15:06
217,60da726b48d04e334f32a0ed, Casa Bucco Prata,"R$ 55,00"," Casa Bucco Prata 700 ml Pura transparência, límpida e brilhante. Olfato: Aroma de cana-de-açúcar, lembrando mel, garapa e palmito. Paladar: Revela-se suave, agradável, macia e harmônica Nota: com cuidados especiais na destilação, elaboramos uma cachaça fina, delicada para apreciação aos mais exigentes paladares. Proporcionam a elaboração de caipirinhas e coquetéis finíssimos, harmônicos, sem exalar odores alcoólicos o qual consolida a alta qualidade da cachaça Casa Bucco “Prata”. ",Volume: 700ml ,Graduação Alcoólica: 38% ,,Tipo: Orgânica ,Produtor: Casa Bucco ,Local de Produção: Tuiuty - Bento Gonçalves / Rio Grande do Sul ,https://www.amburana.com/cachacas/casa-bucco-prata-700ml.html,26/06/2021 15:06
218,60da726c48d04e334f32a0ee, CACHAÇA AMBURANA AMENDOIM,"R$ 35,00"," Armazenamos por 12 meses no barril de Amendoim. Produzido com todas as técnicas sustentáveis no sitio Jacy na cidade Inconfidentes – Minas Gerais no caminho da fé entre Inconfidentes e Borda da Mata. Fermentação caipira com milho próprio plantado todos os anos para este fim. Equipamentos todos em aço inox e temos 2 Alambiques para destilação, um de cobre com serpentina de inox e outro Inox com serpentina de cobre, fazemos um blend dos dois alambiques que exalta o cobre e fica equilibrada em todos os sentidos. Autorizados pelo Mapa para produção de cachaças. Recebemos grupos agendados de visita para degustação e curso de cachaças. ",Volume: 700ml ,Graduação Alcoólica: 42% ,Tipo Barril: Amendoim ,,Produtor: Destilaria Amburana ,Local de Produção: Inconfidentes / Minas Gerais ,https://www.amburana.com/cachacas/cachaca-amburana-amendoim-700ml.html,26/06/2021 15:06
219,60da726c48d04e334f32a0ef, CACHAÇA AMBURANA BLEND 5 MADEIRAS,"R$ 55,00"," Blend de 5 madeiras (Bálsamo, Carvalho, Castanheira, Amendoim e Jequitibá) onde são armazenadas por 6 meses em cada madeira. Produzido com todas as técnicas sustentáveis no sitio Jacy na cidade Inconfidentes – Minas Gerais no caminho da fé entre Inconfidentes e Borda da Mata. Fermentação caipira com milho próprio plantado todos os anos para este fim. Equipamentos todos em aço inox e temos 2 Alambiques para destilação, um de cobre com serpentina de inox e outro Inox com serpentina de cobre, fazemos um blend dos dois alambiques que exalta o cobre e fica equilibrada em todos os sentidos. Autorizados pelo Mapa para produção de cachaças. Recebemos grupos agendados de visita para degustação e curso de cachaças. ",Volume: 700ml ,Graduação Alcoólica: 45% ,Tipo Barril: Carvalho ,,Produtor: Destilaria Amburana ,Local de Produção: Inconfidentes / Minas Gerais ,https://www.amburana.com/cachacas/cachaca-amburana-carvalho-700ml-1234.html,26/06/2021 15:06
220,60da726c48d04e334f32a0f0, CACHAÇA AMBURANA PEREIRA,"R$ 35,00"," Armazenamos por 12 meses no barril de Pereira. Produzido com todas as técnicas sustentáveis no sitio Jacy na cidade Inconfidentes – Minas Gerais no caminho da fé entre Inconfidentes e Borda da Mata. Fermentação caipira com milho próprio plantado todos os anos para este fim. Equipamentos todos em aço inox e temos 2 Alambiques para destilação, um de cobre com serpentina de inox e outro Inox com serpentina de cobre, fazemos um blend dos dois alambiques que exalta o cobre e fica equilibrada em todos os sentidos. Autorizados pelo Mapa para produção de cachaças. Recebemos grupos agendados de visita para degustação e curso de cachaças. ",Volume: 700ml ,Graduação Alcoólica: 45% ,Tipo Barril: Pereira ,,Produtor: Destilaria Amburana ,Local de Produção: Inconfidentes / Minas Gerais ,https://www.amburana.com/cachacas/cachaca-amburana-pereira-700ml.html,26/06/2021 15:06
221,60da726c48d04e334f32a0f1, Cachaça Harmonie Schnaps Balsamo,"R$ 65,00"," A Harmonie Schnaps (Cachaça de Harmonia) é produzida na cidade de Harmonia, no interior do Vale do Caí, a 70Km de Porto Alegre/RS. Essa cachaça é envelhecida em Balsamo. ",Volume: 700 ml ,Graduação Alcoólica: 38 % ,Tipo Barril: balsamo ,Tipo: Ouro ,Produtor: Leandro Augusto Hilgert ,Local de Produção: Harmonia / Rio Grande do Sul ,https://www.amburana.com/cachacas/cachaca-harmonie-schnaps-balsamo-700-ml.html,26/06/2021 15:07
222,60da726c48d04e334f32a0f2, Cachaça Coqueiro Envelhecida,"R$ 70,00"," Cachaça Coqueiro Envelhecida 700 ml. Envelhecida em tonéis de carvalho. Concebida nos moldes artesanais desde 1803, até hoje a Família Mello vem em penhando-se na produção de uma cachaça do mais alto nível de qualidade e inconfundível sabor. Graduação alcoólica 44% Conteúdo 700ml. Cachaça carioca. ",Volume: 700 ,Graduação Alcoólica: 44% ,Tipo Barril: 2 anos em carvalho ,Tipo: Envelhecida ,Produtor: Destilaria Engenho d'Água Ltda ,Local de Produção: Paraty / RJ ,https://www.amburana.com/cachacas/cachaca-coqueiro-envelhecida.html,26/06/2021 15:07
223,60da726c48d04e334f32a0f3, Cachaça Excelencia Classica 700Ml ,"R$ 54,00"," Descansada em Tonéis de Jequitibá e Inox por um período mínimo de 6 meses, cachaça com baixa acidez, cheiro de cana, aroma doce e suave, pode ser consumida pura, gelada ou em drinks e coquetéis . MEDALAHA DE PRATA NO CONCURSO MUNDIAL DE BRUXELAS 2018 Detalhes Grad. Alc. 40% Armazenada em Jequitibá ",Volume: 700ml ,Graduação Alcoólica: 40% ,Tipo Barril: 6 meses no Jequitibá ,Tipo: Envelhecida ,,Local de Produção: Passa Quatro / Minas Gerais ,https://www.amburana.com/cachacas/cachaca-excelencia-classica-700ml.html,26/06/2021 15:07
224,60da726c48d04e334f32a0f4, Cachaça João Mendes Ouro,"R$ 85,00"," A Cachaça João Mendes Ouro é proveniente da cidade de Perdões/MG. Ela é envelhecida em carvalho por 8 anos. Produzida com carinho pela família João Mendes há mais de 20 anos, segue os padrões de qualidade de uma autêntica e verdadeira cachaça mineira. O cuidado começa no plantio e desenvolvimento da cana, etapa que tem como parceira a Universidade Federal de Lavras (UFLA), um dos maiores centros de ciências agrárias do país. ",Volume: 500ml ,Graduação Alcoólica: 38% ,Tipo Barril: carvalho ,,,Local de Produção: Perdões / Minas Gerais ,https://www.amburana.com/cachacas/cachaca-joao-mendes-500ml-carvalho-ouro.html,26/06/2021 15:07
225,60da726c48d04e334f32a0f5, Cachaça Abaíra Ouro,"R$ 82,00"," Sobre a Abaíra: A ""COOPAMA"" Cooperativa dos Produtores de Cana e Seus Derivados da Micro Região de Abaira, é formada por 33 sócios diretos. Localizada em Abaíra - BA, produz cachaça em sua sede desde: 1998. Os seus produtos da Agricultura Familiar, fabricados em alambiques de cobre na sede da APAMA/COOPAMA, e nas Associações Comunitárias Associadas e Cooperadas. A CACHAÇA ABAÌRA é uma tradição de quase 200 anos, e atualmente os produtores vem se empreendo na busca de uma melhor qualidade do produto para atender o mais fino paladar. A produção da cachaça abaíra acontece nos canaviais da região, assim como algumas novas variedades já vem sendo cultivadas com as orientações dos órgãos de assistência técnica. A partir da destilação o produto passa pelo laboratório da própria COOPAMA para analise e controle da qualidade. Além de outras amostras serem enviadas á laboratórios oficiais ou credenciados pelos órgãos fiscalizadores. Daí o produto vai para as dornas de aço inoxidável onde após os resultados das analises parte é selecionada para dornas de madeira que dar origem a cachaça OURO e parte é armazenada em dornas de inox que dar origem a cachaça PRATA. Depois do armazenamento o produto passa por uma filtragem antes do engarrafamento, que acontecem em salas higienizadas, com engarrafadoras de enchimento semi-automático. Após o engarrafamento o produto é submetido a um controle de qualidade e posteriormente é rotulada, vistoriada e embalada. ",Volume: 1000ml ,Graduação Alcoólica: 42% ,,,,Local de Produção: Abaíra / Bahia ,https://www.amburana.com/cachacas/cachaca-abaira-ouro-970ml.html,26/06/2021 15:07
226,60da726c48d04e334f32a0f6, Cachaça 1000 Montes 3AOB Strong,"R$ 91,00"," Cachaca 1000 Montes 3 AOB Strong 500ml É descansada por 36 meses em barris de carvalho americano, novos e selecionados, revelando-se uma cachaça suave para a classe e, ao mesmo tempo, complexa. Uma experiência verdadeiramente única para os amantes de destilados envelhecidos em carvalho americano. Cachaça de Alambique Armazenada em barris de carvalho americano. ",Volume: 500ml ,Graduação Alcoólica: 45% ,Tipo Barril: ¨Carvalho Americano ,Tipo: Envelhecida 3 anos ,Produtor: Destom ,Local de Produção: Farias Lemos / Minas Gerais ,https://www.amburana.com/cachacas/cachaca-1000-montes-3aob-strong-500ml.html,26/06/2021 15:07
